# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.168594653555e+00       3.026606390254e+00       8.695442531505e+03       7.340722689244e-04       5.560662094519e+03       1.754930088101e+03       1.761948418292e+04       8.306523914285e+02       1.347623036058e-10       7.798526859687e-08       4.261014267289e-07       3.454741400534e-08       9.322436912437e-11       5.388620960039e-07       5.388620960039e-07      -3.447141844777e-08      -7.042394181399e-14       3.959811664023e-01       9.641816015014e-01 
       2.146522981031e+00       3.057817167381e+00       8.725657761686e+03       7.269078172897e-04       5.530446864338e+03       1.757637524874e+03       1.740167815401e+04       8.314873318561e+02       1.310464673025e-10       7.636691401306e-08       4.172589464820e-07       3.454741400534e-08       9.065386917094e-11       5.283949748369e-07       5.283949748369e-07      -3.447351389319e-08      -6.828943510019e-14       3.986580075535e-01       9.634684380199e-01 
       2.124604908190e+00       3.089335560488e+00       8.755958248685e+03       7.198229246704e-04       5.500146377339e+03       1.760269390515e+03       1.718578436640e+04       8.323217135453e+02       1.274330648588e-10       7.478213310755e-08       4.085999084735e-07       3.454741400534e-08       8.815422977485e-11       5.181450428810e-07       5.181450428810e-07      -3.447555157380e-08      -6.622050104670e-14       4.013509424175e-01       9.627416151885e-01 
       2.102839364460e+00       3.121164175440e+00       8.786343824926e+03       7.128168021512e-04       5.469760801098e+03       1.762824354928e+03       1.697178912783e+04       8.331555256041e+02       1.239192727288e-10       7.323022940444e-08       4.001205072489e-07       3.454741400534e-08       8.572349769478e-11       5.081077934291e-07       5.081077934291e-07      -3.447753308187e-08      -6.421511467598e-14       4.040600141573e-01       9.620009032777e-01 
       2.081225286721e+00       3.153305627501e+00       8.816814312554e+03       7.058886691966e-04       5.439290313470e+03       1.765301075813e+03       1.675967885568e+04       8.339887569582e+02       1.205023451952e-10       7.171052087648e-08       3.918170162995e-07       3.454741400534e-08       8.335977352902e-11       4.982788133001e-07       4.982788133001e-07      -3.447945996577e-08      -6.227131364742e-14       4.067852645504e-01       9.612460699020e-01 
       2.059761619252e+00       3.185762540966e+00       8.847369523238e+03       6.990377535569e-04       5.408735102785e+03       1.767698198694e+03       1.654944007620e+04       8.348213963480e+02       1.171796122244e-10       7.022233964536e-08       3.836857864247e-07       3.454741400534e-08       8.106121023140e-11       4.886537808978e-07       4.886537808978e-07      -3.448133373119e-08      -6.038719631874e-14       4.095267339438e-01       9.604768800395e-01 
       2.038447313681e+00       3.218537548783e+00       8.878009257968e+03       6.922632911763e-04       5.378095368056e+03       1.770014356951e+03       1.634105942379e+04       8.356534323269e+02       1.139484773802e-10       6.876503168816e-08       3.757232441276e-07       3.454741400534e-08       7.882601166814e-11       4.792284643102e-07       4.792284643102e-07      -3.448315584233e-08      -5.856091986744e-14       4.122844612090e-01       9.596930960543e-01 
       2.017281328934e+00       3.251633292153e+00       8.908733306848e+03       6.855645261008e-04       5.347371319176e+03       1.772248171855e+03       1.613452364023e+04       8.364848532591e+02       1.108064157954e-10       6.733795654995e-08       3.679258900455e-07       3.454741400534e-08       7.665243121454e-11       4.699987194478e-07       4.699987194478e-07      -3.448492772301e-08      -5.679069847034e-14       4.150584836955e-01       9.588944777216e-01 
       1.996262631181e+00       3.285052420121e+00       8.939541448895e+03       6.789407103875e-04       5.316563177129e+03       1.774398252610e+03       1.592981957395e+04       8.373156473175e+02       1.077509721984e-10       6.594048706233e-08       3.602902974112e-07       3.454741400534e-08       7.453877039028e-11       4.609604882214e-07       4.609604882214e-07      -3.448665075782e-08      -5.507480153956e-14       4.178488371839e-01       9.580807822561e-01 
       1.975390193792e+00       3.318797589153e+00       8.970433451830e+03       6.723911040137e-04       5.285671174194e+03       1.776463196398e+03       1.572693417931e+04       8.381458024817e+02       1.047797589958e-10       6.457200906775e-08       3.528131105472e-07       3.454741400534e-08       7.248337753236e-11       4.521097967568e-07       4.521097967568e-07      -3.448832629317e-08      -5.341155201304e-14       4.206555558378e-01       9.572517643423e-01 
       1.954662997281e+00       3.352871462693e+00       9.001409071871e+03       6.659149747882e-04       5.254695554153e+03       1.778441588428e+03       1.552585451583e+04       8.389753065357e+02       1.018904544061e-10       6.323192114966e-08       3.454910433912e-07       3.454741400534e-08       7.048464650461e-11       4.434427536472e-07       4.434427536472e-07      -3.448995563837e-08      -5.179932469802e-14       4.234786721557e-01       9.564071761688e-01 
       1.934080029261e+00       3.387276710715e+00       9.032468053518e+03       6.595115982615e-04       5.223636572506e+03       1.780332001994e+03       1.532656774750e+04       8.398041470662e+02       9.908080064592e-11       6.191963436816e-08       3.383208780519e-07       3.454741400534e-08       6.854101544283e-11       4.349555482415e-07       4.349555482415e-07      -3.449154006665e-08      -5.023654466578e-14       4.263182169216e-01       9.555467674653e-01 
       1.913640284391e+00       3.422016009247e+00       9.063610129350e+03       6.531802576383e-04       5.192494496674e+03       1.782132998535e+03       1.512906114199e+04       8.406323114603e+02       9.634860216625e-11       6.063457200118e-08       3.312994633942e-07       3.454741400534e-08       6.665096553439e-11       4.266444489685e-07       4.266444489685e-07      -3.449308081611e-08      -4.872168569607e-14       4.291742191548e-01       9.546702855428e-01 
       1.893342764333e+00       3.457092039892e+00       9.094835019803e+03       6.469202436897e-04       5.161269606221e+03       1.783843127695e+03       1.493332206993e+04       8.414597869036e+02       9.369172393654e-11       5.937616929103e-08       3.244237136553e-07       3.454741400534e-08       6.481301983164e-11       4.185058016955e-07       4.185058016955e-07      -3.449457909076e-08      -4.725326876973e-14       4.320467060597e-01       9.537774753371e-01 
       1.873186477696e+00       3.492507489324e+00       9.126142432962e+03       6.407308546661e-04       5.129962193062e+03       1.785460927400e+03       1.473933800420e+04       8.422865603785e+02       9.110808977684e-11       5.814387319620e-08       3.176906070878e-07       3.454741400534e-08       6.302574209788e-11       4.105360281212e-07       4.105360281212e-07      -3.449603606139e-08      -4.582986060793e-14       4.349357029736e-01       9.528680794563e-01 
       1.853170439995e+00       3.528265048777e+00       9.157532064345e+03       6.346113962118e-04       5.098572561679e+03       1.786984923931e+03       1.454709651915e+04       8.431126186619e+02       8.859568073557e-11       5.693714214828e-08       3.110971846319e-07       3.454741400534e-08       6.128773568519e-11       4.027316242019e-07       4.027316242019e-07      -3.449745286654e-08      -4.445007225666e-14       4.378412333154e-01       9.519418382311e-01 
       1.833293673599e+00       3.564367413508e+00       9.189003596687e+03       6.285611812786e-04       5.067101029337e+03       1.788413632005e+03       1.435658528991e+04       8.439379483237e+02       8.615253351204e-11       5.575544581398e-08       3.046405486151e-07       3.454741400534e-08       5.959764244325e-11       3.950891586103e-07       3.950891586103e-07      -3.449883061336e-08      -4.311255771504e-14       4.407633185319e-01       9.509984897688e-01 
       1.813555207684e+00       3.600817282254e+00       9.220556699719e+03       6.225795300414e-04       5.035547926305e+03       1.789745554859e+03       1.416779209160e+04       8.447625357247e+02       8.377673892250e-11       5.459826486206e-08       2.983178614785e-07       3.454741400534e-08       5.795414165815e-11       3.876052712265e-07       3.876052712265e-07      -3.450017037848e-08      -4.181601260604e-14       4.437019780452e-01       9.500377700117e-01 
       1.793954078189e+00       3.637617356664e+00       9.252191029959e+03       6.166657698137e-04       5.003913596065e+03       1.790979184350e+03       1.398070479863e+04       8.455863670149e+02       8.146644040846e-11       5.346509073507e-08       2.921263445301e-07       3.454741400534e-08       5.635594902046e-11       3.802766716600e-07       3.802766716600e-07      -3.450147320887e-08      -4.055917288846e-14       4.466572291978e-01       9.490594127990e-01 
       1.774489327764e+00       3.674770340724e+00       9.283906230485e+03       6.108192349644e-04       4.972198395539e+03       1.792113001042e+03       1.379531138395e+04       8.464094281319e+02       7.921983258610e-11       5.235542542585e-08       2.860632767231e-07       3.454741400534e-08       5.480181562183e-11       3.731001378025e-07       3.731001378025e-07      -3.450274012261e-08      -3.934081360864e-14       4.496290871980e-01       9.480631499322e-01 
       1.755160005731e+00       3.712278940154e+00       9.315701930723e+03       6.050392668342e-04       4.940402695301e+03       1.793145474319e+03       1.361159991830e+04       8.472317047990e+02       7.703515983569e-11       5.126878125868e-08       2.801259934604e-07       3.454741400534e-08       5.329052697916e-11       3.660725144113e-07       3.660725144113e-07      -3.450397210974e-08      -3.815974769094e-14       4.526175650645e-01       9.470487112452e-01 
       1.735965168029e+00       3.750145861800e+00       9.347577746223e+03       5.993252136535e-04       4.908526879801e+03       1.794075062490e+03       1.342955856947e+04       8.480531825237e+02       7.491071492990e-11       5.020468067494e-08       2.743118854235e-07       3.454741400534e-08       5.182090208568e-11       3.591907117208e-07       3.591907117208e-07      -3.450517013301e-08      -3.701482476559e-14       4.556226735704e-01       9.460158246782e-01 
       1.716903877177e+00       3.788373812997e+00       9.379533278445e+03       5.936764304604e-04       4.876571347579e+03       1.794900212902e+03       1.324917560157e+04       8.488738465961e+02       7.284483769984e-11       4.916265602324e-08       2.686183974255e-07       3.454741400534e-08       5.039179248821e-11       3.524517040842e-07       3.524517040842e-07      -3.450633512862e-08      -3.590493003285e-14       4.586444211863e-01       9.449642163564e-01 
       1.697975202223e+00       3.826965500930e+00       9.411568114535e+03       5.880922790199e-04       4.844536511489e+03       1.795619362067e+03       1.307043937426e+04       8.496936820874e+02       7.083591373803e-11       4.814224935387e-08       2.630430272885e-07       3.454741400534e-08       4.900208138987e-11       3.458525286428e-07       3.458525286428e-07      -3.450746800697e-08      -3.482898316232e-14       4.616828140231e-01       9.438936106721e-01 
       1.679178218701e+00       3.865923631961e+00       9.443681827109e+03       5.825721277426e-04       4.812422798915e+03       1.796230935786e+03       1.289333834203e+04       8.505126738483e+02       6.888237313692e-11       4.714301221758e-08       2.575833247437e-07       3.454741400534e-08       4.765068277746e-11       3.393902840225e-07       3.393902840225e-07      -3.450856965337e-08      -3.378593722633e-14       4.647378557746e-01       9.428037303721e-01 
